station1_stop_id,station1_name,station2_stop_id,station2_name,walking_time,route,route_desc,station1_lat,station1_lon,station2_lat,station2_lon
8579238,"Lausanne, Sallaz",8592008,"Lausanne, Champ-Rond",398.1877287650797,WALKING,WALKING,46.5328136680425,6.64618563048344,46.531868141001,6.65029991448528
8579238,"Lausanne, Sallaz",8592099,"Lausanne, Praz-Berthoud",552.8986804519119,WALKING,WALKING,46.5328136680425,6.64618563048344,46.5365585349954,6.64876379534922
8579238,"Lausanne, Sallaz",8592115,"Lausanne, Signal",526.9818456611353,WALKING,WALKING,46.5328136680425,6.64618563048344,46.5325850126853,6.64045437896996
8579238,"Lausanne, Sallaz",8592118,"Lausanne, St-Etienne",361.6572416851226,WALKING,WALKING,46.5328136680425,6.64618563048344,46.5346737745009,6.64905125624018
8579238,"Lausanne, Sallaz",8592131,"Lausanne, Victor-Ruffy",261.91003788029667,WALKING,WALKING,46.5328136680425,6.64618563048344,46.5316518416519,6.6484853176111
8579238,"Lausanne, Sallaz",Parent8592008,"Lausanne, Champ-Rond",398.1877287650797,WALKING,WALKING,46.5328136680425,6.64618563048344,46.531868141001,6.65029991448528
8579238,"Lausanne, Sallaz",Parent8592099,"Lausanne, Praz-Berthoud",552.8986804519119,WALKING,WALKING,46.5328136680425,6.64618563048344,46.5365585349954,6.64876379534922
8579238,"Lausanne, Sallaz",Parent8592115,"Lausanne, Signal",526.9818456611353,WALKING,WALKING,46.5328136680425,6.64618563048344,46.5325850126853,6.64045437896996
8579238,"Lausanne, Sallaz",Parent8592118,"Lausanne, St-Etienne",361.6572416851226,WALKING,WALKING,46.5328136680425,6.64618563048344,46.5346737745009,6.64905125624018
8579238,"Lausanne, Sallaz",Parent8592131,"Lausanne, Victor-Ruffy",261.91003788029667,WALKING,WALKING,46.5328136680425,6.64618563048344,46.5316518416519,6.6484853176111
8579238:0:D,"Lausanne, Sallaz",8592008,"Lausanne, Champ-Rond",398.1877287650797,WALKING,WALKING,46.5328136680425,6.64618563048344,46.531868141001,6.65029991448528
8579238:0:D,"Lausanne, Sallaz",8592099,"Lausanne, Praz-Berthoud",552.8986804519119,WALKING,WALKING,46.5328136680425,6.64618563048344,46.5365585349954,6.64876379534922
8579238:0:D,"Lausanne, Sallaz",8592115,"Lausanne, Signal",526.9818456611353,WALKING,WALKING,46.5328136680425,6.64618563048344,46.5325850126853,6.64045437896996
8579238:0:D,"Lausanne, Sallaz",8592118,"Lausanne, St-Etienne",361.6572416851226,WALKING,WALKING,46.5328136680425,6.64618563048344,46.5346737745009,6.64905125624018
8579238:0:D,"Lausanne, Sallaz",8592131,"Lausanne, Victor-Ruffy",261.91003788029667,WALKING,WALKING,46.5328136680425,6.64618563048344,46.5316518416519,6.6484853176111
8579238:0:D,"Lausanne, Sallaz",Parent8592008,"Lausanne, Champ-Rond",398.1877287650797,WALKING,WALKING,46.5328136680425,6.64618563048344,46.531868141001,6.65029991448528
8579238:0:D,"Lausanne, Sallaz",Parent8592099,"Lausanne, Praz-Berthoud",552.8986804519119,WALKING,WALKING,46.5328136680425,6.64618563048344,46.5365585349954,6.64876379534922
8579238:0:D,"Lausanne, Sallaz",Parent8592115,"Lausanne, Signal",526.9818456611353,WALKING,WALKING,46.5328136680425,6.64618563048344,46.5325850126853,6.64045437896996
8579238:0:D,"Lausanne, Sallaz",Parent8592118,"Lausanne, St-Etienne",361.6572416851226,WALKING,WALKING,46.5328136680425,6.64618563048344,46.5346737745009,6.64905125624018
8579238:0:D,"Lausanne, Sallaz",Parent8592131,"Lausanne, Victor-Ruffy",261.91003788029667,WALKING,WALKING,46.5328136680425,6.64618563048344,46.5316518416519,6.6484853176111
8579239,"Epalinges, Croisettes",8579239:0:B,"Epalinges, Croisettes",28.428534030242773,WALKING,WALKING,46.5430959840454,6.66154682184402,46.5428920868468,6.66145699031559
8579239,"Epalinges, Croisettes",8589525,"Epalinges, Planches",509.03776438371466,WALKING,WALKING,46.5430959840454,6.66154682184402,46.5445170644642,6.66669416842274
8579239,"Epalinges, Croisettes",8591971,"Epalinges, Tuileries",386.6922927264996,WALKING,WALKING,46.5430959840454,6.66154682184402,46.54449235034,6.65785474602577
8579239,"Epalinges, Croisettes",8592128,"Lausanne, Vennes",433.54792712057105,WALKING,WALKING,46.5430959840454,6.66154682184402,46.5412979550792,6.65761220089903
8579239,"Epalinges, Croisettes",Parent8589525,"Epalinges, Planches",509.03776438371466,WALKING,WALKING,46.5430959840454,6.66154682184402,46.5445170644642,6.66669416842274
8579239,"Epalinges, Croisettes",Parent8591971,"Epalinges, Tuileries",386.6922927264996,WALKING,WALKING,46.5430959840454,6.66154682184402,46.54449235034,6.65785474602577
8579239,"Epalinges, Croisettes",Parent8592128,"Lausanne, Vennes",433.54792712057105,WALKING,WALKING,46.5430959840454,6.66154682184402,46.5412979550792,6.65761220089903
8579239:0:B,"Epalinges, Croisettes",8579239,"Epalinges, Croisettes",28.428534030242773,WALKING,WALKING,46.5428920868468,6.66145699031559,46.5430959840454,6.66154682184402
8579239:0:B,"Epalinges, Croisettes",8579239:0:E,"Epalinges, Croisettes",28.428534030242773,WALKING,WALKING,46.5428920868468,6.66145699031559,46.5430959840454,6.66154682184402
8579239:0:B,"Epalinges, Croisettes",8589525,"Epalinges, Planches",527.2909272742099,WALKING,WALKING,46.5428920868468,6.66145699031559,46.5445170644642,6.66669416842274
8579239:0:B,"Epalinges, Croisettes",8591971,"Epalinges, Tuileries",393.56182298771813,WALKING,WALKING,46.5428920868468,6.66145699031559,46.54449235034,6.65785474602577
8579239:0:B,"Epalinges, Croisettes",8592128,"Lausanne, Vennes",412.02326442395514,WALKING,WALKING,46.5428920868468,6.66145699031559,46.5412979550792,6.65761220089903
8579239:0:B,"Epalinges, Croisettes",Parent8579239,"Epalinges, Croisettes",28.428534030242773,WALKING,WALKING,46.5428920868468,6.66145699031559,46.5430959840454,6.66154682184402
8579239:0:B,"Epalinges, Croisettes",Parent8589525,"Epalinges, Planches",527.2909272742099,WALKING,WALKING,46.5428920868468,6.66145699031559,46.5445170644642,6.66669416842274
8579239:0:B,"Epalinges, Croisettes",Parent8591971,"Epalinges, Tuileries",393.56182298771813,WALKING,WALKING,46.5428920868468,6.66145699031559,46.54449235034,6.65785474602577
8579239:0:B,"Epalinges, Croisettes",Parent8592128,"Lausanne, Vennes",412.02326442395514,WALKING,WALKING,46.5428920868468,6.66145699031559,46.5412979550792,6.65761220089903
8579239:0:E,"Epalinges, Croisettes",8579239:0:B,"Epalinges, Croisettes",28.428534030242773,WALKING,WALKING,46.5430959840454,6.66154682184402,46.5428920868468,6.66145699031559
8579239:0:E,"Epalinges, Croisettes",8589525,"Epalinges, Planches",509.03776438371466,WALKING,WALKING,46.5430959840454,6.66154682184402,46.5445170644642,6.66669416842274
8579239:0:E,"Epalinges, Croisettes",8591971,"Epalinges, Tuileries",386.6922927264996,WALKING,WALKING,46.5430959840454,6.66154682184402,46.54449235034,6.65785474602577
8579239:0:E,"Epalinges, Croisettes",8592128,"Lausanne, Vennes",433.54792712057105,WALKING,WALKING,46.5430959840454,6.66154682184402,46.5412979550792,6.65761220089903
8579239:0:E,"Epalinges, Croisettes",Parent8589525,"Epalinges, Planches",509.03776438371466,WALKING,WALKING,46.5430959840454,6.66154682184402,46.5445170644642,6.66669416842274
8579239:0:E,"Epalinges, Croisettes",Parent8591971,"Epalinges, Tuileries",386.6922927264996,WALKING,WALKING,46.5430959840454,6.66154682184402,46.54449235034,6.65785474602577
8579239:0:E,"Epalinges, Croisettes",Parent8592128,"Lausanne, Vennes",433.54792712057105,WALKING,WALKING,46.5430959840454,6.66154682184402,46.5412979550792,6.65761220089903
8579245,"Lausanne, Foyer",8592002,"Lausanne, Boveresses",435.19069223551463,WALKING,WALKING,46.5334069315069,6.66003765216649,46.5354833025966,6.66369379537336
8579245,"Lausanne, Foyer",8592025,"Lausanne, Craivavers",277.5113497557506,WALKING,WALKING,46.5334069315069,6.66003765216649,46.5314046413408,6.65922018525782
8579245,"Lausanne, Foyer",8592065,"Lausanne, Les Chavannes",500.9172663226163,WALKING,WALKING,46.5334069315069,6.66003765216649,46.5302551451146,6.65707321172848
8579245,"Lausanne, Foyer",8592127,"Lausanne, Valmont",489.8041101417229,WALKING,WALKING,46.5334069315069,6.66003765216649,46.5352361197251,6.65541132845263
8579245,"Lausanne, Foyer",Parent8592002,"Lausanne, Boveresses",435.19069223551463,WALKING,WALKING,46.5334069315069,6.66003765216649,46.5354833025966,6.66369379537336
8579245,"Lausanne, Foyer",Parent8592025,"Lausanne, Craivavers",277.5113497557506,WALKING,WALKING,46.5334069315069,6.66003765216649,46.5314046413408,6.65922018525782
8579245,"Lausanne, Foyer",Parent8592065,"Lausanne, Les Chavannes",500.9172663226163,WALKING,WALKING,46.5334069315069,6.66003765216649,46.5302551451146,6.65707321172848
8579245,"Lausanne, Foyer",Parent8592127,"Lausanne, Valmont",489.8041101417229,WALKING,WALKING,46.5334069315069,6.66003765216649,46.5352361197251,6.65541132845263
8579246,"Lausanne, Rovéréaz",8592002,"Lausanne, Boveresses",521.8493056641951,WALKING,WALKING,46.5327271499125,6.66772723099962,46.5354833025966,6.66369379537336
8579246,"Lausanne, Rovéréaz",Parent8592002,"Lausanne, Boveresses",521.8493056641951,WALKING,WALKING,46.5327271499125,6.66772723099962,46.5354833025966,6.66369379537336
8579248,"Pully, Trois-Chasseurs",8579249,"Pully, Monts-de-Pully",439.6931692772499,WALKING,WALKING,46.5343586114444,6.68442691213373,46.5359714854624,6.68860407820546
8579248,"Pully, Trois-Chasseurs",Parent8579249,"Pully, Monts-de-Pully",439.6931692772499,WALKING,WALKING,46.5343586114444,6.68442691213373,46.5359714854624,6.68860407820546
8579249,"Pully, Monts-de-Pully",8579248,"Pully, Trois-Chasseurs",439.6931692772499,WALKING,WALKING,46.5359714854624,6.68860407820546,46.5343586114444,6.68442691213373
8579249,"Pully, Monts-de-Pully",Parent8579248,"Pully, Trois-Chasseurs",439.6931692772499,WALKING,WALKING,46.5359714854624,6.68860407820546,46.5343586114444,6.68442691213373
8579253,"Lausanne, Montbenon",8501120,Lausanne,404.2182238615019,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5167931047551,6.62909069062426
8579253,"Lausanne, Montbenon",8501120:0:1,Lausanne,403.5546122031047,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5167745596992,6.62951289880786
8579253,"Lausanne, Montbenon",8501120:0:3,Lausanne,410.9750708224125,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5167436512587,6.62907272431858
8579253,"Lausanne, Montbenon",8501120:0:4,Lausanne,421.00400521461484,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5166694709295,6.62905475801289
8579253,"Lausanne, Montbenon",8501120:0:5,Lausanne,432.7778018928713,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5165829270842,6.62902780855436
8579253,"Lausanne, Montbenon",8501120:0:6,Lausanne,441.0627022604981,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5165211099675,6.62901882540152
8579253,"Lausanne, Montbenon",8501120:0:7,Lausanne,449.45754259311155,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5164592927805,6.62900085909584
8579253,"Lausanne, Montbenon",8501120:0:70,Lausanne,501.77755263791323,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5163418399313,6.63181258593552
8579253,"Lausanne, Montbenon",8501120:0:8,Lausanne,456.924828394497,WALKING,WALKING,46.5197973202496,6.62965662925334,46.516403657252,6.62899187594299
8579253,"Lausanne, Montbenon",8501160:0:1,Lausanne-Chauderon,564.2477556805811,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5232278570208,6.62606336811636
8579253,"Lausanne, Montbenon",8501160:0:2,Lausanne-Chauderon,564.2477556805811,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5232278570208,6.62606336811636
8579253,"Lausanne, Montbenon",8501181:0:1,Lausanne-Flon,147.58957663865783,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5207986885036,6.63033934886936
8579253,"Lausanne, Montbenon",8501181:0:2,Lausanne-Flon,147.58957663865783,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5207986885036,6.63033934886936
8579253,"Lausanne, Montbenon",8579254,"Lausanne, St-François",356.07849671638047,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5193646245532,6.63348345236422
8579253,"Lausanne, Montbenon",8590442,"Lausanne, Riponne-M. Béjart",488.35924136524045,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5230733329962,6.63202818160374
8579253,"Lausanne, Montbenon",8591818,"Lausanne-Flon, pl. de l'Europe",102.70623643108728,WALKING,WALKING,46.5197973202496,6.62965662925334,46.52032273182,6.630474096162
8579253,"Lausanne, Montbenon",8591988,"Lausanne, Bel-Air",335.86854669182327,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5222821631046,6.62907272431858
8579253,"Lausanne, Montbenon",8592011,"Lausanne, Chauderon-Ale",576.7928400093563,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5238026825335,6.62729406005577
8579253,"Lausanne, Montbenon",8592050,"Lausanne, gare",292.81016416357465,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5176028993574,6.62965662925334
8579253,"Lausanne, Montbenon",8592050:0:C,"Lausanne, gare",292.81016416357465,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5176028993574,6.62965662925334
8579253,"Lausanne, Montbenon",8592050:0:D,"Lausanne, gare",292.81016416357465,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5176028993574,6.62965662925334
8579253,"Lausanne, Montbenon",8592050:0:F,"Lausanne, gare",413.6258499817884,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5172010943838,6.63211801313217
8579253,"Lausanne, Montbenon",8592050:0:H,"Lausanne, gare",292.81016416357465,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5176028993574,6.62965662925334
8579253,"Lausanne, Montbenon",8592098,"Lausanne, Port-Franc",393.26225678558257,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5221647228418,6.62710541384608
8579253,"Lausanne, Montbenon",8592133,"Lausanne, Vigie",574.9928601152883,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5215342497228,6.62392537773986
8579253,"Lausanne, Montbenon",8592134,"Lausanne, Villard",546.142612737967,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5195562473581,6.62371876522448
8579253,"Lausanne, Montbenon",Parent8501120,Lausanne,404.2182238615019,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5167931047551,6.62909069062426
8579253,"Lausanne, Montbenon",Parent8501160,Lausanne-Chauderon,564.2477556805811,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5232278570208,6.62606336811636
8579253,"Lausanne, Montbenon",Parent8501181,Lausanne-Flon,147.58957663865783,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5207986885036,6.63033934886936
8579253,"Lausanne, Montbenon",Parent8579254,"Lausanne, St-François",356.07849671638047,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5193646245532,6.63348345236422
8579253,"Lausanne, Montbenon",Parent8590442,"Lausanne, Riponne-M. Béjart",488.35924136524045,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5230733329962,6.63202818160374
8579253,"Lausanne, Montbenon",Parent8591818,"Lausanne-Flon, pl. de l'Europe",102.70623643108728,WALKING,WALKING,46.5197973202496,6.62965662925334,46.52032273182,6.630474096162
8579253,"Lausanne, Montbenon",Parent8591988,"Lausanne, Bel-Air",335.86854669182327,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5222821631046,6.62907272431858
8579253,"Lausanne, Montbenon",Parent8592011,"Lausanne, Chauderon-Ale",576.7928400093563,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5238026825335,6.62729406005577
8579253,"Lausanne, Montbenon",Parent8592050,"Lausanne, gare",292.81016416357465,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5176028993574,6.62965662925334
8579253,"Lausanne, Montbenon",Parent8592098,"Lausanne, Port-Franc",393.26225678558257,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5221647228418,6.62710541384608
8579253,"Lausanne, Montbenon",Parent8592133,"Lausanne, Vigie",574.9928601152883,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5215342497228,6.62392537773986
8579253,"Lausanne, Montbenon",Parent8592134,"Lausanne, Villard",546.142612737967,WALKING,WALKING,46.5197973202496,6.62965662925334,46.5195562473581,6.62371876522448
8579254,"Lausanne, St-François",8501120,Lausanne,529.5471527734024,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5167931047551,6.62909069062426
8579254,"Lausanne, St-François",8501120:0:1,Lausanne,502.3493991339363,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5167745596992,6.62951289880786
8579254,"Lausanne, St-François",8501120:0:3,Lausanne,535.0941900186665,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5167436512587,6.62907272431858
8579254,"Lausanne, St-François",8501120:0:4,Lausanne,542.850081221391,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5166694709295,6.62905475801289
8579254,"Lausanne, St-François",8501120:0:5,Lausanne,552.3986014932613,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5165829270842,6.62902780855436
8579254,"Lausanne, St-François",8501120:0:6,Lausanne,558.5796813258919,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5165211099675,6.62901882540152
8579254,"Lausanne, St-François",8501120:0:7,Lausanne,565.414938985752,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5164592927805,6.62900085909584
8579254,"Lausanne, St-François",8501120:0:70,Lausanne,431.53442777442694,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5163418399313,6.63181258593552
8579254,"Lausanne, St-François",8501120:0:8,Lausanne,571.1259610818378,WALKING,WALKING,46.5193646245532,6.63348345236422,46.516403657252,6.62899187594299
8579254,"Lausanne, St-François",8501181:0:1,Lausanne-Flon,346.3398521120144,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5207986885036,6.63033934886936
8579254,"Lausanne, St-François",8501181:0:2,Lausanne-Flon,346.3398521120144,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5207986885036,6.63033934886936
8579254,"Lausanne, St-François",8579253,"Lausanne, Montbenon",356.07849671638047,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5197973202496,6.62965662925334
8579254,"Lausanne, St-François",8589523,"Lausanne, Bessières",375.73466377103307,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5207121512349,6.6370767135012
8579254,"Lausanne, St-François",8590442,"Lausanne, Riponne-M. Béjart",512.5881174005208,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5230733329962,6.63202818160374
8579254,"Lausanne, St-François",8591818,"Lausanne-Flon, pl. de l'Europe",304.4506531580812,WALKING,WALKING,46.5193646245532,6.63348345236422,46.52032273182,6.630474096162
8579254,"Lausanne, St-François",8591988,"Lausanne, Bel-Air",561.7416503980904,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5222821631046,6.62907272431858
8579254,"Lausanne, St-François",8591991,"Lausanne, Benj. Constant",365.39806418682366,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5193460803749,6.63746298907342
8579254,"Lausanne, St-François",8592020,"Lausanne, Closelet",521.8532465357235,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5154640263886,6.63307022733346
8579254,"Lausanne, St-François",8592050,"Lausanne, gare",422.75659100588723,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5176028993574,6.62965662925334
8579254,"Lausanne, St-François",8592050:0:C,"Lausanne, gare",422.75659100588723,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5176028993574,6.62965662925334
8579254,"Lausanne, St-François",8592050:0:D,"Lausanne, gare",422.75659100588723,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5176028993574,6.62965662925334
8579254,"Lausanne, St-François",8592050:0:F,"Lausanne, gare",314.73698699282863,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5172010943838,6.63211801313217
8579254,"Lausanne, St-François",8592050:0:H,"Lausanne, gare",422.75659100588723,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5176028993574,6.62965662925334
8579254,"Lausanne, St-François",8592051,"Lausanne, Georgette",472.5694395206044,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5178254362182,6.63811875923092
8579254,"Lausanne, St-François",8592072,"Lausanne, Mirabeau",348.12341752483536,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5169167382994,6.63479499267922
8579254,"Lausanne, St-François",Parent8501120,Lausanne,529.5471527734024,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5167931047551,6.62909069062426
8579254,"Lausanne, St-François",Parent8501181,Lausanne-Flon,346.3398521120144,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5207986885036,6.63033934886936
8579254,"Lausanne, St-François",Parent8579253,"Lausanne, Montbenon",356.07849671638047,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5197973202496,6.62965662925334
8579254,"Lausanne, St-François",Parent8589523,"Lausanne, Bessières",375.73466377103307,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5207121512349,6.6370767135012
8579254,"Lausanne, St-François",Parent8590442,"Lausanne, Riponne-M. Béjart",512.5881174005208,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5230733329962,6.63202818160374
8579254,"Lausanne, St-François",Parent8591818,"Lausanne-Flon, pl. de l'Europe",304.4506531580812,WALKING,WALKING,46.5193646245532,6.63348345236422,46.52032273182,6.630474096162
8579254,"Lausanne, St-François",Parent8591988,"Lausanne, Bel-Air",561.7416503980904,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5222821631046,6.62907272431858
8579254,"Lausanne, St-François",Parent8591991,"Lausanne, Benj. Constant",365.39806418682366,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5193460803749,6.63746298907342
8579254,"Lausanne, St-François",Parent8592020,"Lausanne, Closelet",521.8532465357235,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5154640263886,6.63307022733346
8579254,"Lausanne, St-François",Parent8592050,"Lausanne, gare",422.75659100588723,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5176028993574,6.62965662925334
8579254,"Lausanne, St-François",Parent8592051,"Lausanne, Georgette",472.5694395206044,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5178254362182,6.63811875923092
8579254,"Lausanne, St-François",Parent8592072,"Lausanne, Mirabeau",348.12341752483536,WALKING,WALKING,46.5193646245532,6.63348345236422,46.5169167382994,6.63479499267922
8579255,"Lausanne, Pont-de-Chailly",8588432,"Lausanne, Chailly-Village",498.23349639268895,WALKING,WALKING,46.5261142850122,6.65188094938555,46.5231722284226,6.65522268224294
8579255,"Lausanne, Pont-de-Chailly",8591978,"Lausanne, Allières/CHUV",490.41522222071694,WALKING,WALKING,46.5261142850122,6.65188094938555,46.5239448427437,6.64756903602117
8579255,"Lausanne, Pont-de-Chailly",8592031,"Lausanne, Devin",547.6230509159135,WALKING,WALKING,46.5261142850122,6.65188094938555,46.5302180641861,6.65195281460829
8579255,"Lausanne, Pont-de-Chailly",8592042,"Lausanne, Fauconnières",294.664144672049,WALKING,WALKING,46.5261142850122,6.65188094938555,46.5245011182514,6.64968906009199
8579255,"Lausanne, Pont-de-Chailly",8592112,"Lausanne, Rozavère",499.82635969271325,WALKING,WALKING,46.5261142850122,6.65188094938555,46.5288954945169,6.65552810943958
8579255,"Lausanne, Pont-de-Chailly",8592126,"Lausanne, Vallonnette",439.6950973578013,WALKING,WALKING,46.5261142850122,6.65188094938555,46.528456690923,6.64851226706963
8579255,"Lausanne, Pont-de-Chailly",8592136,"Lausanne, Virgile-Rossel",310.96718000168005,WALKING,WALKING,46.5261142850122,6.65188094938555,46.5261575493615,6.64849430076394
8579255,"Lausanne, Pont-de-Chailly",Parent8588432,"Lausanne, Chailly-Village",498.23349639268895,WALKING,WALKING,46.5261142850122,6.65188094938555,46.5231722284226,6.65522268224294
8579255,"Lausanne, Pont-de-Chailly",Parent8591978,"Lausanne, Allières/CHUV",490.41522222071694,WALKING,WALKING,46.5261142850122,6.65188094938555,46.5239448427437,6.64756903602117
8579255,"Lausanne, Pont-de-Chailly",Parent8592031,"Lausanne, Devin",547.6230509159135,WALKING,WALKING,46.5261142850122,6.65188094938555,46.5302180641861,6.65195281460829
8579255,"Lausanne, Pont-de-Chailly",Parent8592042,"Lausanne, Fauconnières",294.664144672049,WALKING,WALKING,46.5261142850122,6.65188094938555,46.5245011182514,6.64968906009199
8579255,"Lausanne, Pont-de-Chailly",Parent8592112,"Lausanne, Rozavère",499.82635969271325,WALKING,WALKING,46.5261142850122,6.65188094938555,46.5288954945169,6.65552810943958
8579255,"Lausanne, Pont-de-Chailly",Parent8592126,"Lausanne, Vallonnette",439.6950973578013,WALKING,WALKING,46.5261142850122,6.65188094938555,46.528456690923,6.64851226706963
8579255,"Lausanne, Pont-de-Chailly",Parent8592136,"Lausanne, Virgile-Rossel",310.96718000168005,WALKING,WALKING,46.5261142850122,6.65188094938555,46.5261575493615,6.64849430076394
8579256,"Pully, Val-Vert",8588434,"Pully, Rosiaz",440.56060267960606,WALKING,WALKING,46.5218927549427,6.66699061246654,46.5215960611364,6.66221157515436
8579256,"Pully, Val-Vert",8588449,"Pully, Vallon",513.9445466081222,WALKING,WALKING,46.5218927549427,6.66699061246654,46.5180417906258,6.66709841030065
8579256,"Pully, Val-Vert",8588450,"Pully, Pré Pariset",375.29406338596215,WALKING,WALKING,46.5218927549427,6.66699061246654,46.5190802797907,6.66702654507791
8579256,"Pully, Val-Vert",8592171,"Pully, Bruyère",455.42892992983894,WALKING,WALKING,46.5218927549427,6.66699061246654,46.5239386618728,6.66302005891018
8579256,"Pully, Val-Vert",8592177,"Pully, Daillettes",163.77054121590098,WALKING,WALKING,46.5218927549427,6.66699061246654,46.5229867993505,6.66618212871072
8579256,"Pully, Val-Vert",8593798,"Belmont-sur-L., Burenoz",518.1610681420257,WALKING,WALKING,46.5218927549427,6.66699061246654,46.5211942856911,6.67254220092317
8579256,"Pully, Val-Vert",Parent8588434,"Pully, Rosiaz",440.56060267960606,WALKING,WALKING,46.5218927549427,6.66699061246654,46.5215960611364,6.66221157515436
8579256,"Pully, Val-Vert",Parent8588449,"Pully, Vallon",513.9445466081222,WALKING,WALKING,46.5218927549427,6.66699061246654,46.5180417906258,6.66709841030065
8579256,"Pully, Val-Vert",Parent8588450,"Pully, Pré Pariset",375.29406338596215,WALKING,WALKING,46.5218927549427,6.66699061246654,46.5190802797907,6.66702654507791
8579256,"Pully, Val-Vert",Parent8592171,"Pully, Bruyère",455.42892992983894,WALKING,WALKING,46.5218927549427,6.66699061246654,46.5239386618728,6.66302005891018
8579256,"Pully, Val-Vert",Parent8592177,"Pully, Daillettes",163.77054121590098,WALKING,WALKING,46.5218927549427,6.66699061246654,46.5229867993505,6.66618212871072
8579256,"Pully, Val-Vert",Parent8593798,"Belmont-sur-L., Burenoz",518.1610681420257,WALKING,WALKING,46.5218927549427,6.66699061246654,46.5211942856911,6.67254220092317
8579257,"Belmont-sur-L., centre",8579258,"Belmont-sur-L., Blessoney",504.9318399654409,WALKING,WALKING,46.5196056982949,6.67844413234066,46.5195129777516,6.68394182188023
8579257,"Belmont-sur-L., centre",8588436,"Belmont-sur-L., Grands Champs",389.04904076422775,WALKING,WALKING,46.5196056982949,6.67844413234066,46.522411965205,6.67729428877682
8579257,"Belmont-sur-L., centre",8593798,"Belmont-sur-L., Burenoz",581.8715932396714,WALKING,WALKING,46.5196056982949,6.67844413234066,46.5211942856911,6.67254220092317
8579257,"Belmont-sur-L., centre",8593806,"Belmont-sur-L., Rouvène",412.8599250813851,WALKING,WALKING,46.5196056982949,6.67844413234066,46.5213982643654,6.67477900598094
